time,torque,rpm
1745774189.394195,99.0625,1251.0
1745774189.434503,94.0,1245.0
1745774189.473694,95.875,1290.0
1745774189.513156,92.0625,1269.0
1745774189.553293,94.0,1236.0
1745774189.593522,94.0,1284.0
1745774189.633789,94.0,1304.0
1745774189.674041,94.0,1306.0
1745774189.71278,94.0,1308.0
1745774189.752728,95.875,1286.0
1745774189.793074,96.875,1328.0
1745774189.833285,96.0,1309.0
1745774189.87344,98.25,1304.0
1745774189.913718,101.0625,1298.0
1745774189.952346,116.0625,1306.0
1745774189.992348,138.0625,1302.0
1745774190.03252,157.75,1330.0
1745774190.072952,187.25,1375.0
1745774190.113274,211.75,1380.0
1745774190.153385,217.0,1401.0
1745774190.191997,215.0,1440.0
1745774190.232372,215.0,1442.0
1745774190.272717,217.0,1492.0
1745774190.312406,217.0,1494.0
1745774190.352854,217.0,1541.0
1745774190.393676,217.0,1553.0
1745774190.431648,215.0,1582.0
1745774190.472292,217.0,1564.0
1745774190.513319,217.0,1606.0
1745774190.552555,217.0,1635.0
1745774190.592276,217.0,1644.0
1745774190.633099,217.0,1666.0
1745774190.673048,215.0,1707.0
1745774190.71129,217.0,1736.0
1745774190.751459,215.0,1728.0
1745774190.792267,217.0,1776.0
1745774190.832065,217.0,1807.0
1745774190.872363,217.0,1821.0
1745774190.910948,215.0,1836.0
1745774190.95089,198.1875,1820.0
1745774190.991037,170.1875,1853.0
1745774191.031299,142.1875,1874.0
1745774191.071655,114.1875,1867.0
1745774191.111949,86.1875,1859.0
1745774191.150585,58.1875,1871.0
1745774191.190527,30.1875,1856.0
1745774191.230716,2.1875,1843.0
1745774191.270929,-0.0,1809.0
1745774191.311192,-0.0,1801.0
1745774191.351459,-0.0,1809.0
1745774191.390234,-0.0,1789.0
1745774191.430175,-0.0,1724.0
1745774191.470334,-0.0,1690.0
1745774191.5106,-0.0,1719.0
1745774191.550848,-0.0,1672.0
1745774191.591139,-0.0,1635.0
1745774191.629965,-0.0,1605.0
1745774191.669832,-0.0,1583.0
1745774191.709976,-0.0,1541.0
1745774191.750234,-0.0,1520.0
1745774191.790515,-0.0,1498.0
1745774191.830766,-0.0,1436.0
1745774191.869543,-0.0,1380.0
1745774191.90991,-0.0,1327.0
1745774191.94961,-0.0,1261.0
1745774191.989947,-0.0,1239.0
1745774192.030207,-0.0,1281.0
1745774192.070398,-0.0,1270.0
1745774192.109185,-0.0,1317.0
1745774192.149122,-0.0,1282.0
1745774192.189376,-0.0,1240.0
1745774192.230036,-0.0,1180.0
1745774192.270507,-0.0,1122.0
1745774192.310848,-0.0,1126.0
1745774192.348769,-0.0,1134.0
1745774192.388705,-0.0,1071.0
1745774192.428992,-0.0,1065.0
1745774192.469266,-0.0,1032.0
1745774192.50988,-0.0,1076.0
1745774192.549778,-0.0,1051.0
1745774192.588353,6.0,1059.0
1745774192.628323,-0.0,1043.0
1745774192.668574,-0.0,1003.0
1745774192.708826,-0.0,998.0
1745774192.74913,-0.0,976.0
1745774192.789189,-0.0,941.0
1745774192.828053,-0.0,910.0
1745774192.867953,-0.0,869.0
1745774192.908177,-0.0,817.0
1745774192.948441,-0.0,773.0
1745774192.988691,-0.0,745.0
1745774193.028805,-0.0,799.0
1745774193.0676,-0.0,846.0
1745774193.107577,-0.0,867.0
1745774193.147885,24.0,788.0
1745774193.188076,4.1875,759.0
1745774193.228166,-0.0,736.0
1745774193.268568,-0.0,765.0
1745774193.307202,-0.0,768.0
1745774193.347135,-0.0,738.0
1745774193.387308,9.25,733.0
1745774193.427645,37.25,829.0
1745774193.467939,65.25,760.0
1745774193.5082,96.75,793.0
1745774193.546958,123.0,872.0
1745774193.587241,99.0,815.0
1745774193.627428,83.0,829.0
1745774193.6678,90.0,875.0
1745774193.707941,90.0,872.0
1745774193.747839,88.0,879.0
1745774193.786769,90.0,873.0
1745774193.826853,96.0,893.0
1745774193.866701,101.0,910.0
1745774193.906962,114.0,922.0
1745774193.947217,127.0,956.0
1745774193.987888,149.25,966.0
1745774194.026129,169.0,1003.0
1745774194.066143,178.0,993.0
1745774194.106427,178.0,988.0
1745774194.146534,187.0,952.0
1745774194.186876,204.25,952.0
1745774194.227703,217.0,942.0
1745774194.26579,217.0,966.0
1745774194.305727,190.1875,972.0
1745774194.345864,185.25,997.0
1745774194.38613,210.25,1032.0
1745774194.426389,217.0,1043.0
1745774194.466751,217.0,1064.0
1745774194.505421,215.0,1122.0
1745774194.54536,217.0,1179.0
1745774194.585521,200.1875,1187.0
1745774194.625759,172.1875,1208.0
1745774194.66602,156.0,1249.0
1745774194.706274,154.0,1297.0
1745774194.745051,158.0,1298.0
1745774194.785003,169.0,1342.0
1745774194.825136,173.0,1342.0
1745774194.865379,162.1875,1372.0
1745774194.905704,139.1875,1393.0
1745774194.945953,137.75,1320.0
1745774194.984709,165.75,1363.0
1745774195.024927,187.0,1322.0
1745774195.065047,176.0,1295.0
1745774195.105151,176.0,1311.0
1745774195.145429,184.0,1338.0
1745774195.185581,184.0,1366.0
1745774195.224305,189.0,1403.0
1745774195.264275,209.0,1409.0
1745774195.30451,217.0,1417.0
1745774195.345189,215.0,1436.0
1745774195.384933,217.0,1454.0
1745774195.425132,215.0,1468.0
1745774195.463875,217.0,1505.0
1745774195.503838,215.0,1559.0
1745774195.544078,217.0,1614.0
1745774195.584366,217.0,1613.0
1745774195.624591,217.0,1635.0
1745774195.665258,217.0,1715.0
1745774195.703492,217.0,1791.0
1745774195.744974,217.0,1739.0
1745774195.783709,203.875,1676.0
1745774195.823935,175.875,1668.0
1745774195.86421,147.875,1681.0
1745774195.904464,119.875,1678.0
1745774195.943143,91.875,1662.0
1745774195.983116,63.875,1638.0
1745774196.023301,35.875,1616.0
1745774196.063555,7.875,1581.0
1745774196.103813,-0.0,1541.0
1745774196.14405,-0.0,1543.0
1745774196.182766,-0.0,1544.0
1745774196.222632,-0.0,1520.0
1745774196.262915,-0.0,1524.0
1745774196.303131,-0.0,1524.0
1745774196.34337,-0.0,1518.0
1745774196.383636,-0.0,1508.0
1745774196.42225,9.25,1501.0
1745774196.462259,37.25,1558.0
1745774196.502537,61.75,1524.0
1745774196.542709,64.6875,1560.0
1745774196.582982,37.6875,1514.0
1745774196.623193,9.6875,1461.0
1745774196.661828,22.25,1511.0
1745774196.702317,50.25,1620.0
1745774196.742472,74.75,1587.0
1745774196.782197,102.75,1559.0
1745774196.822592,134.25,1597.0
1745774196.863152,162.25,1639.0
1745774196.901426,178.0,1682.0
1745774196.941377,189.0,1692.0
1745774196.98219,198.0,1644.0
1745774197.022295,195.0,1739.0
1745774197.062636,185.1875,1762.0
1745774197.102354,167.0,1711.0
1745774197.141024,160.0,1695.0
1745774197.180966,154.0,1716.0
1745774197.221261,134.1875,1734.0
1745774197.261917,106.1875,1716.0
1745774197.301752,78.1875,1712.0
1745774197.34365,50.1875,1722.0
1745774197.380701,61.6875,1720.0
1745774197.420594,89.6875,1745.0
1745774197.460747,70.1875,1719.0
1745774197.501049,42.1875,1707.0
1745774197.541186,14.1875,1680.0
1745774197.581465,-0.0,1657.0
1745774197.62021,-0.0,1655.0
1745774197.660142,-0.0,1653.0
1745774197.700283,-0.0,1645.0
1745774197.740534,-0.0,1629.0
1745774197.780779,-0.0,1621.0
1745774197.821042,-0.0,1612.0
1745774197.859804,19.9375,1618.0
1745774197.899738,47.9375,1651.0
1745774197.939935,75.25,1687.0
1745774197.980114,92.375,1689.0
1745774198.020348,64.375,1728.0
1745774198.060606,36.375,1653.0
1745774198.099375,8.375,1649.0
1745774198.139342,-0.0,1536.0
1745774198.179585,-0.0,1542.0
1745774198.219853,5.9375,1502.0
1745774198.26004,33.9375,1594.0
1745774198.300211,61.9375,1562.0
1745774198.339233,63.0,1550.0
1745774198.379303,59.0,1550.0
1745774198.419129,52.0,1561.0
1745774198.459754,42.5625,1576.0
1745774198.499998,14.5625,1546.0
1745774198.540297,-0.0,1496.0
1745774198.578544,-0.0,1525.0
1745774198.618525,-0.0,1513.0
1745774198.658843,-0.0,1531.0
1745774198.699955,-0.0,1504.0
1745774198.739201,-0.0,1492.0
1745774198.779466,-0.0,1464.0
1745774198.818722,-0.0,1450.0
1745774198.858093,-0.0,1452.0
1745774198.89832,-0.0,1443.0
1745774198.938559,-0.0,1419.0
1745774198.978787,-0.0,1396.0
1745774199.019093,5.375,1393.0
1745774199.057715,33.375,1480.0
1745774199.097694,61.375,1475.0
1745774199.137851,85.875,1384.0
1745774199.178234,113.875,1375.0
1745774199.218401,121.0,1376.0
1745774199.258648,112.375,1378.0
1745774199.29728,90.1875,1409.0
1745774199.337214,65.375,1392.0
1745774199.377352,40.875,1371.0
1745774199.417728,12.875,1355.0
1745774199.458093,-0.0,1347.0
1745774199.498336,-0.0,1366.0
1745774199.53688,-0.0,1356.0
1745774199.576807,-0.0,1348.0
1745774199.616973,-0.0,1344.0
1745774199.657244,-0.0,1326.0
1745774199.697491,-0.0,1341.0
1745774199.737829,-0.0,1360.0
1745774199.776503,2.25,1362.0
1745774199.816828,30.25,1382.0
1745774199.856994,58.25,1447.0
1745774199.897108,77.0,1509.0
1745774199.937376,74.6875,1553.0
1745774199.977344,69.6875,1523.0
1745774200.016212,54.6875,1421.0
1745774200.056466,26.6875,1369.0
1745774200.096715,3.6875,1340.0
1745774200.136963,-0.0,1254.0
1745774200.176787,-0.0,1221.0
1745774200.21704,-0.0,1240.0
1745774200.25574,-0.0,1219.0
1745774200.295591,16.25,1209.0
1745774200.33577,44.25,1343.0
1745774200.376131,72.25,1278.0
1745774200.416412,65.5,1239.0
1745774200.456762,40.6875,1257.0
1745774200.496226,16.875,1241.0
1745774200.535159,44.875,1279.0
1745774200.575409,63.5,1285.0
1745774200.615614,35.5,1272.0
1745774200.655814,7.5,1221.0
1745774200.696067,-0.0,1279.0
1745774200.734827,-0.0,1315.0
1745774200.774767,7.5625,1299.0
1745774200.814896,35.5625,1403.0
1745774200.855155,63.5625,1379.0
1745774200.895404,91.5625,1460.0
1745774200.935658,119.5625,1506.0
1745774200.974424,147.5625,1423.0
1745774201.01436,157.75,1405.0
1745774201.054589,154.375,1426.0
1745774201.094755,134.1875,1392.0
1745774201.135011,125.0,1395.0
1745774201.17528,125.1875,1363.0
1745774201.214234,127.0,1366.0
1745774201.254329,128.75,1368.0
1745774201.294258,129.0,1390.0
1745774201.334865,127.1875,1406.0
1745774201.374619,121.0,1440.0
1745774201.414884,116.1875,1444.0
1745774201.453629,112.1875,1460.0
1745774201.493583,105.1875,1472.0
1745774201.533841,77.1875,1432.0
1745774201.574092,49.1875,1408.0
1745774201.614766,21.1875,1389.0
1745774201.654983,24.6875,1400.0
1745774201.693244,52.6875,1426.0
1745774201.733233,80.6875,1426.0
1745774201.773509,108.75,1440.0
1745774201.81372,114.0625,1431.0
1745774201.854397,88.1875,1448.0
1745774201.89424,68.0,1447.0
1745774201.932934,69.875,1461.0
1745774201.972891,97.875,1473.0
1745774202.013109,125.875,1575.0
1745774202.053384,136.0625,1574.0
1745774202.09376,135.875,1517.0
1745774202.133965,138.0625,1585.0
1745774202.172613,137.875,1603.0
1745774202.21256,144.875,1581.0
1745774202.252899,147.0,1630.0
1745774202.29303,144.875,1604.0
1745774202.333301,143.0,1664.0
1745774202.373555,138.0625,1663.0
1745774202.41219,135.875,1677.0
1745774202.452326,138.0625,1658.0
1745774202.492671,140.875,1709.0
1745774202.532662,132.0,1677.0
1745774202.572913,131.0625,1682.0
1745774202.613171,129.875,1724.0
1745774202.651848,129.0625,1757.0
1745774202.691824,136.0,1754.0
1745774202.731966,136.0,1783.0
1745774202.77242,134.0,1752.0
1745774202.812543,136.0,1779.0
1745774202.852764,156.0625,1775.0
1745774202.891568,184.0625,1838.0
1745774202.931756,212.0625,1833.0
1745774202.97194,217.0,1854.0
1745774203.012161,217.0,1907.0
1745774203.052582,217.0,1954.0
1745774203.092351,217.0,1964.0
1745774203.131092,217.0,1941.0
1745774203.171629,217.0,1961.0
1745774203.211213,217.0,1937.0
1745774203.251458,215.0,1931.0
1745774203.291786,217.0,1916.0
1745774203.33195,217.0,1985.0
1745774203.370631,215.0,2003.0
1745774203.411117,215.0,2031.0
1745774203.450695,215.0,2032.0
1745774203.490995,217.0,2060.0
1745774203.5312,215.0,2142.0
1745774203.571502,215.0,2182.0
1745774203.61014,217.0,2193.0
1745774203.650075,215.0,2200.0
1745774203.690214,217.0,2275.0
1745774203.730461,217.0,2217.0
1745774203.770709,215.0,2283.0
1745774203.810965,217.0,2282.0
1745774203.849745,217.0,2367.0
1745774203.889668,217.0,2331.0
1745774203.929803,215.0,2308.0
1745774203.970063,215.0,2300.0
1745774204.010315,217.0,2415.0
1745774204.050578,217.0,2344.0
1745774204.089368,217.0,2448.0
1745774204.129296,217.0,2533.0
1745774204.169569,215.0,2543.0
1745774204.209692,217.0,2466.0
1745774204.249952,217.0,2446.0
1745774204.290231,215.0,2496.0
1745774204.329071,217.0,2502.0
1745774204.368979,217.0,2454.0
1745774204.409521,217.0,2485.0
1745774204.44977,217.0,2478.0
1745774204.489719,217.0,2509.0
1745774204.52992,217.0,2526.0
1745774204.568603,217.0,2579.0
1745774204.608564,202.0,2635.0
1745774204.648825,174.0,2587.0
1745774204.689111,146.6875,2558.0
1745774204.729323,118.6875,2512.0
1745774204.769908,90.6875,2462.0
1745774204.808713,62.6875,2447.0
1745774204.84819,34.6875,2405.0
1745774204.888399,6.6875,2348.0
1745774204.928763,-0.0,2287.0
1745774204.968898,-0.0,2266.0
1745774205.00914,-0.0,2271.0
1745774205.047774,-0.0,2243.0
1745774205.087693,-0.0,2229.0
1745774205.127971,-0.0,2209.0
1745774205.168222,-0.0,2176.0
1745774205.208459,-0.0,2149.0
1745774205.24875,-0.0,2133.0
1745774205.287352,-0.0,2118.0
1745774205.327286,-0.0,2117.0
1745774205.367458,-0.0,2100.0
1745774205.407833,-0.0,2074.0
1745774205.448061,-0.0,2050.0
1745774205.488312,-0.0,2009.0
1745774205.526944,-0.0,1975.0
1745774205.566877,-0.0,1937.0
1745774205.607016,-0.0,1905.0
1745774205.647301,-0.0,1877.0
1745774205.687642,-0.0,1849.0
1745774205.727933,-0.0,1826.0
1745774205.766567,-0.0,1813.0
1745774205.806499,-0.0,1788.0
1745774205.84664,-0.0,1775.0
1745774205.886898,-0.0,1749.0
1745774205.927147,-0.0,1730.0
1745774205.96752,-0.0,1713.0
1745774206.006669,-0.0,1686.0
1745774206.046529,-0.0,1666.0
1745774206.086692,-0.0,1649.0
1745774206.126534,-0.0,1610.0
1745774206.166721,-0.0,1592.0
1745774206.206975,-0.0,1575.0
1745774206.245752,-0.0,1560.0
1745774206.285708,-0.0,1533.0
1745774206.325964,-0.0,1493.0
1745774206.366851,-0.0,1492.0
1745774206.407029,-0.0,1479.0
1745774206.447082,-0.0,1459.0
1745774206.486885,-0.0,1431.0
1745774206.525331,-0.0,1423.0
1745774206.565518,-0.0,1407.0
1745774206.607622,-0.0,1390.0
1745774206.646648,-0.0,1376.0
1745774206.686341,-0.0,1359.0
1745774206.724993,-0.0,1339.0
1745774206.764917,-0.0,1333.0
1745774206.805064,-0.0,1328.0
1745774206.84532,-0.0,1307.0
1745774206.885648,-0.0,1287.0
1745774206.92595,-0.0,1285.0
1745774206.964609,-0.0,1262.0
1745774207.004552,-0.0,1240.0
1745774207.044684,-0.0,1246.0
1745774207.084941,-0.0,1229.0
1745774207.125192,-0.0,1207.0
1745774207.165487,-0.0,1206.0
1745774207.204222,-0.0,1191.0
1745774207.24415,-0.0,1180.0
1745774207.284302,-0.0,1162.0
1745774207.324605,-0.0,1156.0
1745774207.364799,-0.0,1163.0
1745774207.405027,-0.0,1163.0
1745774207.443907,-0.0,1162.0
1745774207.48378,-0.0,1150.0
1745774207.523992,-0.0,1140.0
1745774207.564264,-0.0,1137.0
1745774207.604379,-0.0,1135.0
1745774207.644697,-0.0,1120.0
1745774207.683391,-0.0,1125.0
1745774207.723336,-0.0,1103.0
1745774207.763463,-0.0,1093.0
1745774207.804339,-0.0,1102.0
1745774207.844155,-0.0,1087.0
1745774207.884248,-0.0,1073.0
1745774207.923381,-0.0,1079.0
1745774207.96297,-0.0,1065.0
1745774208.003187,-0.0,1054.0
1745774208.043456,-0.0,1045.0
1745774208.083716,-0.0,1027.0
1745774208.123827,-0.0,1015.0
1745774208.162648,-0.0,1002.0
1745774208.202559,-0.0,985.0
1745774208.242888,-0.0,967.0
1745774208.283083,-0.0,969.0
1745774208.323737,-0.0,959.0
1745774208.36358,-0.0,951.0
1745774208.402335,-0.0,951.0
1745774208.44225,-0.0,932.0
1745774208.482491,-0.0,936.0
1745774208.524209,-0.0,925.0
1745774208.563806,-0.0,908.0
1745774208.603288,-0.0,892.0
1745774208.642481,-0.0,899.0
1745774208.681769,-0.0,886.0
1745774208.722054,-0.0,870.0
1745774208.762509,-0.0,861.0
1745774208.802548,-0.0,856.0
1745774208.84281,-0.0,838.0
1745774208.88153,-0.0,833.0
1745774208.921389,-0.0,827.0
1745774208.961548,-0.0,825.0
1745774209.001982,-0.0,820.0
1745774209.042157,-0.0,831.0
1745774209.082421,-0.0,823.0
1745774209.121036,-0.0,787.0
1745774209.160958,-0.0,800.0
1745774209.201187,-0.0,801.0
1745774209.241339,-0.0,799.0
1745774209.281636,-0.0,801.0
1745774209.321996,-0.0,797.0
1745774209.360622,-0.0,799.0
1745774209.401008,-0.0,789.0
1745774209.441267,-0.0,788.0
1745774209.481748,-0.0,780.0
1745774209.521299,-0.0,784.0
1745774209.561639,-0.0,785.0
1745774209.600299,-0.0,776.0
1745774209.640622,-0.0,768.0
1745774209.680319,-0.0,779.0
1745774209.721131,-0.0,769.0
1745774209.760971,-0.0,762.0
1745774209.801642,-0.0,757.0
1745774209.839865,-0.0,762.0
1745774209.879817,-0.0,754.0
1745774209.919958,-0.0,750.0
1745774209.96029,-0.0,746.0
1745774210.001321,-0.0,748.0
1745774210.040851,-0.0,744.0
1745774210.079489,-0.0,738.0
1745774210.119572,-0.0,735.0
1745774210.159578,-0.0,730.0
1745774210.199828,-0.0,724.0
1745774210.240088,-0.0,709.0
1745774210.280404,-0.0,689.0
1745774210.319113,-0.0,658.0
1745774210.359054,-0.0,634.0
1745774210.399191,-0.0,614.0
1745774210.439439,-0.0,595.0
1745774210.479711,-0.0,585.0
1745774210.519965,-0.0,562.0
1745774210.558734,-0.0,563.0
1745774210.598664,-0.0,568.0
1745774210.638801,-0.0,563.0
1745774210.679078,-0.0,557.0
1745774210.719333,-0.0,550.0
1745774210.759552,-0.0,553.0
1745774210.798676,-0.0,556.0
1745774210.838376,-0.0,556.0
1745774210.878555,-0.0,550.0
1745774210.918666,-0.0,544.0
1745774210.959023,-0.0,545.0
1745774210.999232,-0.0,542.0
1745774211.037979,-0.0,536.0
1745774211.077907,-0.0,537.0
1745774211.118181,-0.0,536.0
1745774211.159003,-0.0,530.0
1745774211.199046,-0.0,527.0
1745774211.239292,-0.0,536.0
1745774211.2782,-0.0,525.0
1745774211.317612,-0.0,515.0
1745774211.357765,-0.0,511.0
1745774211.39805,-0.0,523.0
1745774211.438319,-0.0,512.0
1745774211.478388,-0.0,509.0
1745774211.517163,-0.0,505.0
1745774211.557131,-0.0,495.0
1745774211.597391,-0.0,487.0
1745774211.637727,-0.0,480.0
1745774211.677925,-0.0,455.0
1745774211.718251,-0.0,412.0
1745774211.756822,-0.0,361.0
1745774211.796821,-0.0,306.0
1745774211.837036,-0.0,388.0
1745774211.877293,-0.0,347.0
1745774211.917559,-0.0,352.0
1745774211.957823,-0.0,342.0
1745774211.996453,-0.0,331.0
1745774212.036391,-0.0,347.0
1745774212.076717,-0.0,327.0
1745774212.116931,-0.0,311.0
1745774212.157189,-0.0,323.0
1745774212.197439,-0.0,323.0
1745774212.236067,-0.0,316.0
1745774212.276,-0.0,314.0
1745774212.316161,-0.0,313.0
1745774212.356518,-0.0,313.0
1745774212.396778,-0.0,305.0
1745776303.227871,217.0,347.0
1745776303.26824,220.0,367.0
1745776303.308473,217.0,397.0
1745776303.347387,220.0,412.0
1745776303.386853,217.0,439.0
1745776303.427002,220.0,455.0
1745776303.467023,217.0,486.0
1745776303.507414,217.0,511.0
1745776303.547659,220.0,538.0
1745776303.586451,217.0,552.0
1745776303.626385,217.0,580.0
1745776303.666498,220.0,613.0
1745776303.706755,217.0,633.0
1745776303.746993,217.0,681.0
1745776303.78728,220.0,674.0
1745776303.826053,220.0,707.0
1745776303.866026,217.0,730.0
1745776303.906154,217.0,769.0
1745776303.946328,217.0,787.0
1745776303.986578,220.0,819.0
1745776304.026685,217.0,840.0
1745776304.065736,220.0,884.0
1745776304.105533,220.0,876.0
1745776304.145508,217.0,903.0
1745776304.185886,217.0,924.0
1745776304.226152,220.0,990.0
1745776304.266401,220.0,1000.0
1745776304.305185,220.0,1025.0
1745776304.345393,220.0,1042.0
1745776304.38561,217.0,1073.0
1745776304.425354,220.0,1072.0
1745776304.465759,217.0,1106.0
1745776304.506071,220.0,1127.0
1745776304.545258,217.0,1146.0
1745776304.585037,217.0,1177.0
1745776304.624809,220.0,1233.0
1745776304.665055,217.0,1231.0
1745776304.705317,217.0,1268.0
1745776304.745559,217.0,1295.0
1745776304.78458,217.0,1309.0
1745776304.824288,220.0,1334.0
1745776304.864266,217.0,1340.0
1745776304.904509,217.0,1368.0
1745776304.944858,217.0,1399.0
1745776304.985015,217.0,1426.0
1745776305.023951,217.0,1440.0
1745776305.063875,220.0,1490.0
1745776305.103856,217.0,1513.0
1745776305.144158,217.0,1541.0
1745776305.184363,217.0,1534.0
1745776305.22462,215.0,1551.0
1745776305.263557,209.0,1567.0
1745776305.30349,186.1875,1577.0
1745776305.343625,158.1875,1565.0
1745776305.38374,130.1875,1572.0
1745776305.42416,102.1875,1549.0
1745776305.464226,74.1875,1520.0
1745776305.504518,46.1875,1487.0
1745776305.543248,18.1875,1437.0
1745776305.583052,-0.0,1379.0
1745776305.623403,-0.0,1358.0
1745776305.663546,-0.0,1351.0
1745776305.70379,-0.0,1303.0
1745776305.742724,-0.0,1270.0
1745776305.782832,-0.0,1239.0
1745776305.822749,-0.0,1213.0
1745776305.863013,-0.0,1198.0
1745776305.903659,-0.0,1155.0
1745776305.943599,-0.0,1131.0
1745776305.983686,-0.0,1105.0
1745776306.022251,-0.0,1095.0
1745776306.062715,-0.0,1086.0
1745776306.103069,6.0,1056.0
1745776306.142811,27.875,1103.0
1745776306.183471,43.875,1064.0
1745776306.221844,69.875,1090.0
1745776306.26176,79.0,1089.0
1745776306.301862,79.0,1094.0
1745776306.342124,81.0,1106.0
1745776306.382212,79.0,1120.0
1745776306.422688,67.6875,1116.0
1745776306.461378,50.0,1099.0
1745776306.501341,48.0,1109.0
1745776306.541418,59.0,1132.0
1745776306.581721,57.0,1142.0
1745776306.621915,46.0,1118.0
1745776306.662153,44.0,1118.0
1745776306.700965,57.25,1115.0
1745776306.740965,72.0,1132.0
1745776306.781076,77.0,1139.0
1745776306.821267,94.0,1154.0
1745776306.861458,94.0,1166.0
1745776306.901702,94.0,1184.0
1745776306.940486,83.0,1172.0
1745776306.980456,77.0,1187.0
1745776307.020907,81.0,1195.0
1745776307.061307,79.0,1207.0
1745776307.101136,71.1875,1211.0
1745776307.141334,46.6875,1198.0
1745776307.181567,18.6875,1199.0
1745776307.222647,-0.0,1177.0
1745776307.260091,-0.0,1144.0
1745776307.300212,-0.0,1153.0
1745776307.341594,-0.0,1154.0
1745776307.38085,-0.0,1131.0
1745776307.419611,-0.0,1104.0
1745776307.459596,-0.0,1071.0
1745776307.49951,-0.0,1066.0
1745776307.539754,-0.0,1076.0
1745776307.580081,-0.0,1009.0
1745776307.620256,-0.0,1003.0
1745776307.65917,-0.0,988.0
1745776307.699798,-0.0,944.0
1745776307.739076,-0.0,940.0
1745776307.779368,-0.0,937.0
1745776307.819572,-0.0,888.0
1745776307.859817,-0.0,879.0
1745776307.898751,-0.0,874.0
1745776307.938682,-0.0,849.0
1745776307.978656,-0.0,836.0
1745776308.0189,-0.0,838.0
1745776308.059201,-0.0,826.0
1745776308.0994,-0.0,820.0
1745776308.138506,18.9375,834.0
1745776308.178463,43.9375,872.0
1745776308.218723,70.0,844.0
1745776308.259183,72.0,889.0
1745776308.298777,91.9375,909.0
1745776308.338976,103.0,894.0
1745776308.377872,99.0,917.0
1745776308.417797,93.0,921.0
1745776308.4579,77.6875,905.0
1745776308.498133,68.0,896.0
1745776308.538797,68.0,932.0
1745776308.579032,57.0,920.0
1745776308.619224,29.75,888.0
1745776308.657434,1.75,881.0
1745776308.69749,-0.0,881.0
1745776308.737701,-0.0,863.0
1745776308.777942,-0.0,870.0
1745776308.818661,-0.0,875.0
1745776308.856967,6.0,874.0
1745776308.896895,15.0,873.0
1745776308.937013,17.0,869.0
1745776308.977258,24.375,868.0
1745776309.017496,40.5625,883.0
1745776309.057608,46.0,873.0
1745776309.09655,44.0,866.0
1745776309.136575,41.0,867.0
1745776309.176534,44.0,864.0
1745776309.216814,44.0,861.0
1745776309.257064,44.0,879.0
1745776309.297307,41.0,880.0
1745776309.336262,44.0,874.0
1745776309.376226,41.0,863.0
1745776309.416152,44.0,878.0
1745776309.456257,48.0,863.0
1745776309.496652,58.875,886.0
1745776309.536883,90.375,916.0
1745776309.575635,90.0,967.0
1745776309.615555,88.0,903.0
1745776309.656207,75.375,920.0
1745776309.696451,50.875,912.0
1745776309.736665,22.875,905.0
1745776309.77671,-0.0,833.0
1745776309.816806,-0.0,842.0
1745776309.85513,-0.0,812.0
1745776309.895658,-0.0,796.0
1745776309.935878,-0.0,795.0
1745776309.976123,-0.0,761.0
1745776310.016034,-0.0,739.0
1745776310.054743,-0.0,726.0
1745776310.094661,-0.0,712.0
1745776310.134629,-0.0,690.0
1745776310.174876,-0.0,661.0
1745776310.215133,-0.0,631.0
1745776310.255384,-0.0,619.0
1745776310.29431,-0.0,603.0
1745776310.334248,16.4375,605.0
1745776310.374274,44.4375,631.0
1745776310.414459,72.4375,644.0
1745776310.454714,100.4375,642.0
1745776310.494949,121.0,671.0
1745776310.533876,118.0,686.0
1745776310.573803,114.0,672.0
1745776310.613814,114.0,730.0
1745776310.654002,116.0,685.0
1745776310.694247,118.0,732.0
1745776310.734496,125.25,727.0
1745776310.773422,131.25,750.0
1745776310.813621,142.25,741.0
1745776310.853827,145.0,758.0
1745776310.894103,143.0,772.0
1745776310.93428,140.5,784.0
1745776310.974508,134.1875,795.0
1745776311.012971,119.1875,801.0
1745776311.052904,91.1875,810.0
1745776311.093426,63.1875,803.0
1745776311.133248,35.1875,801.0
1745776311.173912,25.6875,762.0
1745776311.213742,40.6875,823.0
1745776311.252539,59.6875,818.0
1745776311.29246,84.75,857.0
1745776311.332514,106.75,842.0
1745776311.372738,110.0,872.0
1745776311.412976,110.0,875.0
1745776311.453172,115.75,875.0
1745776311.492101,122.75,902.0
1745776311.532029,121.1875,910.0
1745776311.572128,112.1875,980.0
1745776311.612389,108.1875,954.0
1745776311.65267,90.1875,900.0
1745776311.692816,62.1875,949.0
1745776311.731658,45.875,917.0
1745776311.771573,53.875,930.0
1745776311.811544,81.875,962.0
1745776311.851922,91.875,957.0
1745776311.89204,100.875,953.0
1745776311.932376,117.875,994.0
1745776311.971205,121.0625,1037.0
1745776312.011765,122.875,984.0
1745776312.053091,123.0,1013.0
1745776312.091875,121.0625,977.0
1745776312.131761,121.0,1042.0
1745776312.171999,121.0,1041.0
1745776312.210848,136.875,1134.0
1745776312.250728,145.0625,1147.0
1745776312.290854,117.0625,1219.0
1745776312.33109,103.0,1100.0
1745776312.371325,118.0625,1183.0
1745776312.411571,137.875,1301.0
1745776312.450345,113.0625,1246.0
1745776312.490344,96.0,1158.0
1745776312.530317,107.0,1152.0
1745776312.570611,105.0,1139.0
