time,torque,rpm
1746112448.821617,55.0,1752.0
1746112448.861862,55.0,1782.0
1746112448.901639,57.0,1782.0
1746112448.941836,59.0,1776.0
1746112448.982149,57.0,1778.0
1746112449.02241,57.0,1791.0
1746112449.060979,57.0,1807.0
1746112449.10101,57.0,1814.0
1746112449.141249,59.0,1787.0
1746112449.182118,59.0,1809.0
1746112449.222101,61.0,1791.0
1746112449.262328,59.0,1793.0
1746112449.300515,63.0,1810.0
1746112449.340577,61.0,1806.0
1746112449.380715,61.0,1817.0
1746112449.421083,63.0,1821.0
1746112449.461298,63.0,1822.0
1746112449.501944,65.0,1819.0
1746112449.540023,63.0,1821.0
1746112449.580091,63.0,1841.0
1746112449.620204,63.0,1846.0
1746112449.66055,65.0,1827.0
1746112449.700768,65.0,1834.0
1746112449.74098,68.0,1835.0
1746112449.779571,70.0,1843.0
1746112449.819665,65.0,1839.0
1746112449.859888,65.0,1848.0
1746112449.900106,68.0,1859.0
1746112449.940391,68.0,1853.0
1746112449.980513,68.0,1870.0
1746112450.019206,68.0,1845.0
1746112450.059237,68.0,1886.0
1746112450.09956,68.0,1871.0
1746112450.139843,68.0,1878.0
1746112450.17998,65.0,1885.0
1746112450.220253,68.0,1882.0
1746112450.258965,65.0,1893.0
1746112450.298948,68.0,1915.0
1746112450.339481,70.0,1915.0
1746112450.379343,70.0,1903.0
1746112450.419592,72.0,1922.0
1746112450.459845,72.0,1924.0
1746112450.498352,72.0,1928.0
1746112450.538916,74.0,1929.0
1746112450.579116,74.0,1951.0
1746112450.618984,76.0,1927.0
1746112450.659511,76.0,1948.0
1746112450.699482,74.0,1938.0
1746112450.737937,76.0,1957.0
1746112450.778053,82.0,1962.0
1746112450.818252,85.0,1953.0
1746112450.858534,85.0,1960.0
1746112450.898803,87.0,1980.0
1746112450.939058,85.0,1980.0
1746112450.977515,87.0,1998.0
1746112451.01747,87.0,2008.0
1746112451.060449,89.0,2009.0
1746112451.098057,89.0,2013.0
1746112451.138343,91.0,2011.0
1746112451.180339,91.0,2033.0
1746112451.217089,91.0,2031.0
1746112451.257044,91.0,2042.0
1746112451.297348,89.0,2040.0
1746112451.337543,91.0,2050.0
1746112451.378015,93.0,2066.0
1746112451.418125,91.0,2055.0
1746112451.456655,91.0,2060.0
1746112451.496645,91.0,2065.0
1746112451.536833,91.0,2088.0
1746112451.577103,89.0,2070.0
1746112451.617401,87.0,2074.0
1746112451.657686,89.0,2089.0
1746112451.69644,87.0,2101.0
1746112451.73645,85.0,2130.0
1746112451.776638,82.0,2108.0
1746112451.816702,82.0,2105.0
1746112451.857017,82.0,2133.0
1746112451.897258,82.0,2143.0
1746112451.93586,82.0,2150.0
1746112451.976353,82.0,2138.0
1746112452.016607,80.0,2153.0
1746112452.056857,80.0,2150.0
1746112452.096679,80.0,2136.0
1746112452.137345,78.0,2175.0
1746112452.175482,76.0,2178.0
1746112452.215565,70.1875,2157.0
1746112452.256264,53.1875,2174.0
1746112452.295994,34.375,2153.0
1746112452.336653,6.375,2128.0
1746112452.376473,-21.5625,2069.0
1746112452.414995,-49.5625,2091.0
1746112452.455067,-75.0,2040.0
1746112452.495224,-75.0,2021.0
1746112452.535429,-75.0,2015.0
1746112452.575797,-75.0,2001.0
1746112452.61595,-75.0,1976.0
1746112452.65457,-75.0,1949.0
1746112452.694639,-75.0,1932.0
1746112452.734878,-75.0,1923.0
1746112452.77513,-75.0,1914.0
1746112452.81532,-75.0,1885.0
1746112452.855492,-75.0,1840.0
1746112452.894127,-75.0,1869.0
1746112452.934219,-75.0,1839.0
1746112452.974548,-75.0,1806.0
1746112453.014673,-75.0,1783.0
1746112453.054945,-75.0,1792.0
1746112453.095189,-75.0,1782.0
1746112453.133752,-75.0,1768.0
1746112453.173838,-75.0,1721.0
1746112453.214029,-75.0,1724.0
1746112453.254291,-75.0,1714.0
1746112453.294395,-75.0,1698.0
1746112453.334792,-75.0,1677.0
1746112453.373539,-75.0,1654.0
1746112453.413369,-75.0,1648.0
1746112453.45363,-75.0,1619.0
1746112453.494207,-75.0,1612.0
1746112453.534746,-75.0,1604.0
1746112453.574738,-75.0,1592.0
1746112453.612957,-75.0,1568.0
1746112453.652952,-75.0,1544.0
1746112453.693766,-75.0,1540.0
1746112453.733988,-75.0,1519.0
1746112453.774234,-59.1875,1523.0
1746112453.814433,-31.1875,1527.0
1746112453.852479,0.125,1542.0
1746112453.892396,8.0,1561.0
1746112453.932641,9.875,1505.0
1746112453.97296,17.0625,1541.0
1746112454.013228,17.0625,1530.0
1746112454.053626,19.0,1522.0
1746112454.092098,17.0625,1525.0
1746112454.131951,19.0,1511.0
1746112454.172199,19.0,1516.0
1746112454.212452,15.0625,1523.0
1746112454.252751,14.0,1506.0
1746112454.292945,14.0,1498.0
1746112454.3316,13.875,1493.0
1746112454.371539,14.0,1489.0
1746112454.411808,8.0625,1488.0
1746112454.45206,6.0,1496.0
1746112454.492296,4.0,1490.0
1746112454.532556,4.0,1487.0
1746112454.571364,4.0,1482.0
1746112454.611243,2.0,1485.0
1746112454.65139,-0.0,1469.0
1746112454.691643,-0.0625,1460.0
1746112454.7319,-5.0625,1459.0
1746112454.772193,-28.0625,1427.0
1746112454.810799,-47.0625,1431.0
1746112454.851295,-65.25,1408.0
1746112454.891537,-75.0,1384.0
1746112454.93172,-75.0,1386.0
1746112454.971778,-75.0,1367.0
1746112455.012035,-75.0,1339.0
1746112455.0505,-75.0,1335.0
1746112455.09057,-75.0,1320.0
1746112455.130759,-75.0,1295.0
1746112455.170981,-75.0,1278.0
1746112455.211635,-72.6875,1276.0
1746112455.251465,-44.6875,1273.0
1746112455.289977,-30.875,1263.0
1746112455.329975,-30.0,1252.0
1746112455.370179,-32.25,1239.0
1746112455.410582,-30.0,1235.0
1746112455.451613,-23.6875,1235.0
1746112455.49106,-7.0,1230.0
1746112455.529557,-7.0,1212.0
1746112455.569607,-5.25,1210.0
1746112455.609748,-7.0,1199.0
1746112455.650115,-4.6875,1205.0
1746112455.690335,-7.0,1198.0
1746112455.730547,-4.6875,1201.0
1746112455.769157,-0.0,1206.0
1746112455.809226,-2.4375,1187.0
1746112455.849497,-0.5,1170.0
1746112455.889689,4.25,1194.0
1746112455.929948,4.0,1169.0
1746112455.970155,4.0,1169.0
1746112456.008793,8.0,1162.0
1746112456.048844,10.4375,1162.0
1746112456.089067,29.25,1172.0
1746112456.129782,31.6875,1195.0
1746112456.169561,36.0,1160.0
1746112456.209764,43.5625,1182.0
1746112456.248403,54.6875,1171.0
1746112456.288896,59.0,1181.0
1746112456.328818,64.75,1186.0
1746112456.368895,73.75,1200.0
1746112456.409202,75.875,1194.0
1746112456.449424,77.75,1227.0
1746112456.488447,78.0,1249.0
1746112456.528488,78.1875,1225.0
1746112456.568752,78.1875,1248.0
1746112456.608582,78.0,1244.0
1746112456.648795,78.0,1247.0
1746112456.689514,80.0,1244.0
1746112456.72757,79.875,1261.0
1746112456.767658,78.0,1270.0
1746112456.807925,78.0,1283.0
1746112456.848187,76.0,1281.0
1746112456.888472,76.1875,1301.0
1746112456.928746,77.875,1287.0
1746112456.96955,77.75,1305.0
1746112457.007118,76.0,1310.0
1746112457.047573,78.0,1321.0
1746112457.089889,80.0,1341.0
1746112457.128155,76.0625,1338.0
1746112457.168275,77.875,1336.0
1746112457.206789,76.0,1340.0
1746112457.246733,76.0,1346.0
1746112457.286994,76.0,1364.0
1746112457.328309,76.0,1374.0
1746112457.367685,76.0,1382.0
1746112457.407965,74.0,1386.0
1746112457.448168,68.0,1392.0
1746112457.486395,68.0,1412.0
1746112457.526636,70.0,1405.0
1746112457.566906,63.0,1411.0
1746112457.607355,65.0,1421.0
1746112457.647617,65.0,1419.0
1746112457.686633,59.0,1418.0
1746112457.726026,61.0,1425.0
1746112457.76631,59.0,1432.0
1746112457.806548,59.0,1439.0
1746112457.846786,59.0,1443.0
1746112457.886992,57.0,1448.0
1746112457.92573,57.0,1450.0
1746112457.965719,55.0,1448.0
1746112458.005969,55.0,1455.0
1746112458.046089,53.0,1447.0
1746112458.086805,53.0,1458.0
1746112458.126705,51.0,1457.0
1746112458.165681,48.0,1450.0
1746112458.205199,48.0,1459.0
1746112458.245585,51.0,1464.0
1746112458.286981,48.0,1473.0
1746112458.326496,46.0,1460.0
1746112458.366735,46.0,1549.0
1746112458.404826,48.0,1569.0
1746112458.444856,48.0,1509.0
1746112458.48502,51.0,1490.0
1746112458.525271,51.0,1484.0
1746112458.56563,53.0,1515.0
1746112458.606414,61.0,1586.0
1746112458.644438,65.0,1517.0
1746112458.684513,65.0,1507.0
1746112458.724664,72.0,1512.0
1746112458.764954,70.0,1529.0
1746112458.805197,70.0,1537.0
1746112458.845408,72.0,1533.0
1746112458.884062,72.0,1533.0
1746112458.924139,72.0,1539.0
1746112458.964442,68.0,1545.0
1746112459.004599,70.0,1551.0
1746112459.044772,70.0,1562.0
1746112459.085019,68.0,1568.0
1746112459.123667,70.0,1574.0
1746112459.163746,70.0,1588.0
1746112459.20387,68.0,1579.0
1746112459.244282,68.0,1580.0
1746112459.284494,70.0,1597.0
1746112459.324767,70.0,1605.0
1746112459.36329,70.0,1612.0
1746112459.403413,68.0,1607.0
1746112459.443952,70.0,1603.0
1746112459.483945,72.0,1606.0
1746112459.524106,72.0,1626.0
1746112459.564378,70.0,1634.0
1746112459.602865,70.0,1638.0
1746112459.642967,70.0,1639.0
1746112459.683202,74.0,1647.0
1746112459.723479,72.0,1670.0
1746112459.76372,68.0,1654.0
1746112459.803988,65.0,1672.0
1746112459.842519,63.0,1654.0
1746112459.882628,61.0,1670.0
1746112459.922832,55.0,1663.0
1746112459.963104,38.0,1660.0
1746112460.003414,27.0,1653.0
1746112460.043642,21.0,1654.0
1746112460.0822,17.0,1644.0
1746112460.122225,14.0,1643.0
1746112460.162455,14.0,1650.0
1746112460.2027,10.0,1647.0
1746112460.242939,8.0,1640.0
1746112460.283252,2.0,1622.0
1746112460.321729,2.0,1627.0
1746112460.361682,-0.0,1623.0
1746112460.401955,-3.0,1609.0
1746112460.442457,-15.0,1604.0
1746112460.482699,-34.875,1574.0
1746112460.522808,-45.0,1569.0
1746112460.561348,-57.5625,1559.0
1746112460.601316,-63.0,1540.0
1746112460.64158,-71.875,1520.0
1746112460.681893,-66.0625,1451.0
1746112460.722113,-53.875,1499.0
1746112460.762391,-25.875,1517.0
1746112460.801153,1.875,1516.0
1746112460.841401,19.0,1574.0
1746112460.881388,17.0,1493.0
1746112460.921376,14.0,1509.0
1746112460.961678,17.0,1497.0
1746112461.001884,14.0,1495.0
1746112461.040536,17.0,1490.0
1746112461.08061,17.0,1484.0
1746112461.120873,14.0,1497.0
1746112461.161745,14.0,1490.0
1746112461.201837,19.0,1495.0
1746112461.241662,14.0,1492.0
1746112461.280581,17.0,1481.0
1746112461.320323,14.0,1468.0
1746112461.36054,17.0,1468.0
1746112461.40139,19.0,1483.0
1746112461.441037,17.0,1472.0
1746112461.481703,17.0,1474.0
1746112461.519845,19.0,1474.0
1746112461.559747,17.0,1466.0
1746112461.600072,10.0,1460.0
1746112461.640309,-0.0,1446.0
1746112461.681128,-7.0,1434.0
1746112461.721314,-20.25,1427.0
1746112461.761692,-41.0,1389.0
1746112461.799463,-57.25,1395.0
1746112461.839682,-75.0,1375.0
1746112461.880017,-75.0,1370.0
1746112461.920199,-75.0,1364.0
1746112461.960415,-75.0,1343.0
1746112461.999058,-75.0,1315.0
1746112462.039146,-75.0,1298.0
1746112462.07936,-65.6875,1290.0
1746112462.119829,-37.6875,1291.0
1746112462.159835,-30.0,1293.0
1746112462.200037,-30.0,1268.0
1746112462.23977,-30.0,1253.0
1746112462.278774,-30.0,1253.0
1746112462.319014,-30.0,1241.0
1746112462.35927,-30.0,1237.0
1746112462.399502,-30.0,1233.0
1746112462.439763,-30.0,1218.0
1746112462.478656,-30.0,1195.0
1746112462.518442,-33.0,1187.0
1746112462.558676,-30.0,1195.0
1746112462.598768,-33.0,1191.0
1746112462.639175,-33.0,1179.0
1746112462.679414,-30.0,1164.0
1746112462.71973,-33.0,1151.0
1746112462.758039,-33.0,1153.0
1746112462.798314,-30.0,1138.0
1746112462.83856,-30.0,1128.0
1746112462.879242,-30.0,1117.0
1746112462.919426,-30.0,1111.0
1746112462.957696,-30.0,1102.0
1746112462.997741,-30.0,1086.0
1746112463.038052,-30.0,1085.0
1746112463.078226,-26.0,1086.0
1746112463.118437,-33.0,1060.0
1746112463.158724,-30.0,1064.0
1746112463.197323,-33.0,1047.0
1746112463.237426,-30.0,1049.0
1746112463.277692,-30.0,1031.0
1746112463.317885,-30.0,1011.0
1746112463.358116,-30.0,1023.0
1746112463.398405,-26.0,987.0
1746112463.436931,-30.0,1001.0
1746112463.477038,-33.0,978.0
1746112463.518005,-30.0,957.0
1746112463.557532,-30.0,978.0
1746112463.597758,-30.0,972.0
1746112463.640004,-26.0,946.0
1746112463.67659,-18.0,951.0
1746112463.716527,-22.0,943.0
1746112463.759366,-18.0,936.0
1746112463.797213,-18.0,925.0
1746112463.837502,-18.0,906.0
1746112463.877932,-18.0,902.0
1746112463.916223,-18.0,897.0
1746112463.956204,-18.0,880.0
1746112463.996683,-18.0,888.0
1746112464.036795,-18.0,872.0
1746112464.07717,-18.0,874.0
1746112464.118857,-15.0,846.0
1746112464.15586,-11.0,856.0
1746112464.196796,-7.0,874.0
1746112464.240077,-3.0,866.0
1746112464.276412,2.0,857.0
1746112464.316704,2.0,864.0
1746112464.356982,2.0,844.0
1746112464.395474,4.0,836.0
1746112464.435965,6.0,844.0
1746112464.475795,6.0,837.0
1746112464.516472,14.0,840.0
1746112464.556691,17.0,829.0
1746112464.59854,14.0,827.0
1746112464.635162,12.0,823.0
1746112464.675034,12.0,828.0
1746112464.715477,14.0,817.0
1746112464.755675,14.0,817.0
1746112464.796441,14.0,824.0
1746112464.836758,14.0,818.0
1746112464.874726,14.0,814.0
1746112464.914663,14.0,821.0
1746112464.954979,14.0,824.0
1746112464.995268,14.0,813.0
1746112465.035524,14.0,814.0
1746112465.075871,14.0,807.0
1746112465.114342,14.0,814.0
1746112465.154368,14.0,803.0
1746112465.194624,17.0,809.0
1746112465.234807,17.0,805.0
1746112465.275063,17.0,803.0
1746112465.315368,17.0,798.0
1746112465.353975,17.0,802.0
1746112465.394047,17.0,797.0
1746112465.434315,17.0,802.0
1746112465.474437,17.0,809.0
1746112465.514738,17.0,810.0
1746112465.554949,17.0,808.0
1746112465.593616,19.0,808.0
1746112465.633736,17.0,802.0
1746112465.673979,17.0,795.0
1746112465.714113,17.0,783.0
1746112465.754439,17.0,809.0
1746112465.79469,17.0,849.0
1746112465.833292,17.0,768.0
1746112465.87337,19.0,803.0
1746112465.914133,19.0,802.0
1746112465.954309,19.0,784.0
1746112465.994097,17.0,805.0
1746112466.034346,19.0,801.0
1746112466.072953,17.0,788.0
1746112466.113474,21.0,794.0
1746112466.153337,19.0,791.0
1746112466.193602,19.0,789.0
1746112466.233821,19.0,792.0
1746112466.274419,19.0,792.0
1746112466.312691,19.0,792.0
1746112466.352749,19.0,787.0
1746112466.392976,17.0,788.0
1746112466.433293,19.0,781.0
1746112466.473444,19.0,783.0
1746112466.514207,21.0,784.0
1746112466.552231,21.0,783.0
1746112466.592349,19.0,784.0
1746112466.63258,19.0,785.0
1746112466.672844,17.0,780.0
1746112466.715512,19.0,786.0
1746112466.753371,19.0,786.0
1746112466.791917,21.0,784.0
1746112466.831995,21.0,794.0
1746112466.872224,19.0,785.0
1746112466.912476,21.0,788.0
1746112466.952736,19.0,785.0
1746112466.992998,21.0,799.0
1746112467.031616,21.0,794.0
1746112467.071464,21.0,799.0
1746112467.111876,21.0,803.0
1746112467.152124,21.0625,797.0
1746112467.192458,21.0,775.0
1746112467.232642,29.0,780.0
1746112467.271194,29.0,790.0
1746112467.311193,29.0,808.0
1746112467.351419,29.0,809.0
1746112467.391858,27.0,795.0
1746112467.432012,29.0,788.0
1746112467.472328,29.0,803.0
1746112467.510879,29.0,810.0
1746112467.550895,29.0,800.0
1746112467.591162,31.0,811.0
1746112467.631839,29.0,814.0
1746112467.671782,29.0,784.0
1746112467.711972,29.0,817.0
1746112467.750452,29.0,825.0
1746112467.790949,29.0,789.0
1746112467.830787,29.0,821.0
1746112467.871051,27.0,821.0
1746112467.91132,27.0,794.0
1746112467.951962,29.0,817.0
1746112467.99011,27.0,823.0
1746112468.030196,29.0,813.0
1746112468.070425,29.25,829.0
1746112468.110731,29.0,828.0
1746112468.151361,31.0,842.0
1746112468.191604,29.0,841.0
1746112468.229706,27.0,812.0
1746112468.269634,31.0,840.0
1746112468.309897,29.0,848.0
1746112468.3502,27.0,825.0
1746112468.390452,23.0,835.0
1746112468.430839,25.0,837.0
1746112468.469297,20.6875,846.0
1746112468.509295,17.0,839.0
1746112468.549507,14.0,841.0
1746112468.589781,14.6875,839.0
1746112468.630101,14.0,844.0
1746112468.670292,12.0,845.0
1746112468.708963,12.0,842.0
1746112468.749101,10.375,837.0
1746112468.789253,12.0,842.0
1746112468.829402,12.0,844.0
1746112468.869798,10.1875,843.0
1746112468.909963,12.0,854.0
1746112468.948763,12.0,849.0
1746112468.98924,10.1875,861.0
1746112469.029244,12.0,852.0
1746112469.069158,12.0,832.0
1746112469.10947,11.75,828.0
1746112469.149584,11.75,836.0
1746112469.18818,12.1875,853.0
1746112469.228273,11.75,844.0
1746112469.26852,13.75,843.0
1746112469.308771,15.75,841.0
1746112469.352261,18.6875,843.0
1746112469.389265,15.75,843.0
1746112469.428174,18.6875,837.0
1746112469.467862,24.6875,842.0
1746112469.508599,26.6875,837.0
1746112469.548397,25.25,854.0
1746112469.588648,27.0,843.0
1746112469.628909,25.0,841.0
1746112469.667419,25.0,857.0
1746112469.707527,25.0,852.0
1746112469.747746,26.875,846.0
1746112469.788022,25.0,851.0
1746112469.828354,25.0,862.0
1746112469.868519,26.875,841.0
1746112469.907081,26.875,854.0
1746112469.947163,25.0,853.0
1746112469.987382,25.0625,867.0
1746112470.027633,26.875,854.0
1746112470.067936,30.875,872.0
1746112470.108157,35.875,869.0
1746112470.146722,36.0,871.0
1746112470.186795,39.875,873.0
1746112470.227035,45.875,884.0
1746112470.267341,47.875,881.0
1746112470.308212,46.0,886.0
1746112470.347804,46.0,888.0
1746112470.386302,46.0,900.0
1746112470.426434,49.0625,902.0
1746112470.466726,46.0,900.0
1746112470.506985,46.0,909.0
1746112470.547222,46.0,914.0
1746112470.587405,48.0,925.0
1746112470.626199,46.0,935.0
1746112470.666391,44.0,930.0
1746112470.706622,44.0,932.0
1746112470.746617,44.0,925.0
1746112470.786785,44.0,940.0
1746112470.827056,44.0,950.0
1746112470.865527,42.0,950.0
1746112470.905598,42.0,948.0
1746112470.945846,40.0,959.0
1746112470.986593,38.0,957.0
1746112471.02684,40.0,965.0
1746112471.066666,38.0,974.0
1746112471.105597,40.0,971.0
1746112471.145142,38.0,982.0
1746112471.186057,42.0,982.0
1746112471.226151,38.0,976.0
1746112471.266535,34.0,979.0
1746112471.306702,36.0,996.0
1746112471.344775,34.0,977.0
1746112471.384799,36.0,1001.0
1746112471.42499,34.0,990.0
1746112471.465314,34.0,1002.0
1746112471.505726,36.0,1018.0
1746112471.545871,34.0,995.0
1746112471.584505,34.0,1024.0
1746112471.624386,36.0,1003.0
1746112471.664597,31.0,1015.0
1746112471.705005,29.0,1005.0
1746112471.745102,29.0,1016.0
1746112471.785396,25.0,1029.0
1746112471.824011,27.0,1007.0
1746112471.864022,27.0,1021.0
1746112471.904309,27.0,1026.0
1746112471.944558,25.0,1022.0
1746112471.984846,27.0,1026.0
1746112472.024969,27.0,1025.0
1746112472.063624,27.0,1033.0
1746112472.103648,27.0,1034.0
1746112472.143869,27.0,1044.0
1746112472.184124,27.0,1035.0
1746112472.224322,31.0,1054.0
1746112472.264641,38.0,1080.0
1746112472.30321,46.0,1061.0
1746112472.34329,44.0,1048.0
1746112472.383589,44.0,1065.0
1746112472.423829,48.0,1078.0
1746112472.464043,46.0,1093.0
1746112472.504306,48.0,1077.0
1746112472.542818,48.0,1080.0
1746112472.582891,48.0,1093.0
1746112472.623141,48.0,1087.0
1746112472.664532,48.0,1094.0
1746112472.704016,51.0,1100.0
1746112472.743903,57.0,1119.0
1746112472.782484,57.0,1116.0
1746112472.822474,59.0,1133.0
1746112472.86274,59.0,1136.0
1746112472.902994,61.0,1140.0
1746112472.943243,68.0,1153.0
1746112472.983564,70.0,1170.0
1746112473.022036,70.0,1177.0
1746112473.062093,68.0,1185.0
1746112473.102393,70.0,1193.0
1746112473.142622,68.0,1193.0
1746112473.182913,70.0,1207.0
1746112473.223218,70.0,1225.0
1746112473.261682,65.0,1231.0
1746112473.301564,65.0,1224.0
1746112473.341989,63.0,1234.0
1746112473.382207,57.0,1264.0
1746112473.422451,59.0,1272.0
1746112473.462702,51.0,1264.0
1746112473.501232,38.0,1244.0
1746112473.541218,29.0,1260.0
1746112473.581457,21.0,1271.0
1746112473.621837,19.0,1273.0
1746112473.662059,21.0,1281.0
1746112473.702313,21.0,1263.0
1746112473.740983,21.0,1279.0
1746112473.780789,25.0,1291.0
1746112473.821035,31.0,1294.0
1746112473.861272,34.0,1308.0
1746112473.901619,36.0,1298.0
1746112473.941984,36.0,1298.0
1746112473.980682,40.0,1301.0
1746112474.020528,40.0,1329.0
1746112474.060798,40.0,1301.0
1746112474.101089,40.0,1326.0
1746112474.141262,42.0,1322.0
1746112474.181449,40.0,1331.0
1746112474.220398,40.0,1337.0
1746112474.26019,40.0,1340.0
1746112474.300874,40.0,1341.0
1746112474.341212,40.0,1342.0
1746112474.381391,40.0,1348.0
1746112474.421601,40.0,1341.0
1746112474.459758,38.0,1348.0
1746112474.499813,40.0,1359.0
1746112474.540589,40.0,1366.0
1746112474.580341,42.0,1373.0
1746112474.621166,40.0,1376.0
1746112474.661291,40.0,1390.0
1746112474.699382,40.0,1381.0
1746112474.739345,40.0,1401.0
1746112474.77966,40.0,1399.0
1746112474.819929,40.0,1415.0
1746112474.860192,40.0,1416.0
1746112474.901029,40.0,1415.0
1746112474.939092,29.0,1431.0
1746112474.979014,19.0,1390.0
1746112475.019213,17.0,1419.0
1746112475.059457,17.0,1412.0
1746112475.099735,17.0,1413.0
1746112475.140046,19.0,1418.0
1746112475.178657,19.0,1416.0
1746112475.218743,17.0,1418.0
1746112475.258999,27.0,1431.0
1746112475.299129,36.0,1454.0
1746112475.339447,36.0,1425.0
1746112475.379642,36.0,1435.0
1746112475.418292,36.0,1432.0
1746112475.458373,36.0,1439.0
1746112475.498574,36.0,1439.0
1746112475.538856,36.0,1451.0
1746112475.578988,38.0,1453.0
1746112475.619298,36.0,1456.0
1746112475.657907,36.0,1465.0
1746112475.698421,36.0,1470.0
1746112475.738153,38.0,1475.0
1746112475.778521,36.0,1462.0
1746112475.818713,38.0,1479.0
1746112475.859005,38.0,1486.0
1746112475.897557,40.0,1488.0
1746112475.937634,40.0,1484.0
1746112475.977918,40.0,1488.0
1746112476.018601,42.0,1495.0
1746112476.058858,44.0,1494.0
1746112476.099136,46.0,1522.0
1746112476.137247,53.0,1518.0
1746112476.177335,57.0,1533.0
1746112476.21765,57.0,1535.0
1746112476.257887,57.0,1548.0
1746112476.298101,57.0,1544.0
1746112476.33837,57.0,1541.0
1746112476.376883,57.0,1544.0
1746112476.416977,57.0,1562.0
1746112476.457222,57.0,1565.0
1746112476.497581,57.0,1569.0
1746112476.537769,57.0,1578.0
1746112476.578076,57.0,1592.0
1746112476.616574,57.0,1587.0
1746112476.656623,57.0,1592.0
1746112476.696862,55.0,1599.0
1746112476.737147,46.0,1603.0
1746112476.777373,30.875,1599.0
1746112476.819297,19.0,1575.0
1746112476.856243,4.0,1576.0
1746112476.896249,-7.0625,1568.0
1746112476.936536,-11.0,1578.0
1746112476.976788,-7.0,1577.0
1746112477.017023,-7.0,1580.0
1746112477.057212,-20.0625,1567.0
1746112477.095871,-42.0625,1518.0
1746112477.13602,-70.0625,1516.0
1746112477.178292,-75.0,1524.0
1746112477.216447,-75.0,1497.0
1746112477.256716,-75.0,1495.0
1746112477.297716,-75.0,1492.0
1746112477.335497,-75.0,1466.0
1746112477.376114,-75.0,1443.0
1746112477.415884,-75.0,1442.0
1746112477.456169,-75.0,1419.0
1746112477.496497,-75.0,1421.0
1746112477.539259,-75.0,1399.0
1746112477.575147,-75.0,1389.0
1746112477.615231,-75.0,1385.0
1746112477.655497,-75.0,1359.0
1746112477.695856,-75.0,1339.0
1746112477.736452,-75.0,1335.0
1746112477.776791,-75.0,1317.0
1746112477.814869,-75.0,1305.0
1746112477.854934,-75.0,1288.0
1746112477.895579,-75.0,1293.0
1746112477.935828,-75.0,1278.0
1746112477.976155,-75.0,1252.0
1746112478.016008,-75.0,1242.0
1746112478.054466,-75.0,1224.0
1746112478.094438,-75.0,1229.0
1746112478.134703,-75.0,1206.0
1746112478.174974,-75.0,1194.0
1746112478.215225,-75.0,1177.0
1746112478.25602,-75.0,1163.0
1746112478.294084,-75.0,1163.0
1746112478.334035,-75.0,1147.0
1746112478.374348,-75.0,1134.0
1746112478.414566,-75.0,1110.0
1746112478.454906,-75.0,1095.0
1746112478.495086,-75.0,1084.0
1746112478.533761,-75.0,1028.0
1746112478.573747,-75.0,1063.0
1746112478.613956,-75.0,1035.0
1746112478.654285,-75.0,1022.0
1746112478.694486,-75.0,1020.0
1746112478.734748,-75.0,1016.0
1746112478.773408,-75.0,995.0
1746112478.813386,-75.0,983.0
1746112478.853627,-75.0,969.0
1746112478.89389,-75.0,955.0
1746112478.934215,-75.0,945.0
1746112478.974438,-75.0,936.0
1746112479.013242,-75.0,920.0
1746112479.053498,-75.0,895.0
1746112479.0933,-75.0,898.0
1746112479.133519,-75.0,887.0
1746112479.173973,-69.5625,869.0
1746112479.214101,-41.5625,870.0
1746112479.252688,-13.5625,880.0
1746112479.293443,-1.6875,895.0
1746112479.333053,4.0,894.0
1746112479.373294,6.0,882.0
1746112479.413921,10.0,883.0
1746112479.454233,17.0,868.0
1746112479.492355,28.375,894.0
1746112479.532551,51.375,912.0
1746112479.573115,57.0,898.0
1746112479.612956,57.0,906.0
1746112479.653188,55.0,905.0
1746112479.693475,53.0,916.0
1746112479.732004,55.0,912.0
1746112479.772094,55.0,921.0
1746112479.812351,53.0,932.0
1746112479.852523,51.0,933.0
1746112479.892959,44.0,943.0
1746112479.933208,42.0,958.0
1746112479.971698,42.0,968.0
1746112480.011755,30.375,937.0
1746112480.052033,2.375,941.0
1746112480.092241,-22.5625,901.0
1746112480.132479,-50.5625,896.0
1746112480.172668,-75.0,896.0
1746112480.211325,-75.0,901.0
1746112480.251401,-75.0,889.0
1746112480.291681,-75.0,884.0
1746112480.331941,-75.0,857.0
1746112480.372221,-57.375,870.0
1746112480.412489,-41.0,865.0
1746112480.451025,-37.0,859.0
1746112480.491066,-37.0,853.0
1746112480.531333,-33.0,841.0
1746112480.571674,-30.0,844.0
1746112480.611887,-15.0,850.0
1746112480.652135,-15.0,850.0
1746112480.690733,-15.0,856.0
1746112480.731188,-11.0,840.0
1746112480.771019,-11.0,837.0
1746112480.811277,-12.6875,830.0
1746112480.851543,2.0,845.0
1746112480.891815,2.0,849.0
1746112480.930574,2.0,832.0
1746112480.971192,10.0,838.0
1746112481.011241,17.0,839.0
1746112481.051087,19.0,844.0
1746112481.091633,23.25,834.0
1746112481.131885,27.0,845.0
1746112481.170432,31.0,845.0
1746112481.210083,44.0,886.0
1746112481.250345,45.5625,869.0
1746112481.291137,45.5625,850.0
1746112481.33094,45.6875,863.0
1746112481.371138,44.0,871.0
1746112481.409645,46.0,882.0
1746112481.449673,44.0,887.0
1746112481.489906,43.5625,881.0
1746112481.530202,40.25,892.0
1746112481.570539,36.25,885.0
1746112481.610839,32.6875,892.0
